0.000000,0.00,0.00,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
0.000000,-1.57,-3.06,0.00,0.00,0.00,0.00
