0.000000,0.00,0.00,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
0.000000,-2.50,-2.13,0.00,0.00,0.00,0.00
